id;miejsce;id_zawodnika;wynik_I_serii;wynik_II_serii;nota;id_zawodow
6444;14;231;122,50;110,00;205,50;216
6445;15;109;127,00;103,00;205,00;216
6446;16;114;119,50;109,50;204,70;216
6447;17;224;117,00;113,00;204,50;216
6448;18;88;120,00;109,50;202,10;216
6449;19;93;118,00;109,00;201,60;216
6450;20;118;114,00;112,50;197,20;216
6451;21;123;112,50;112,50;194,50;216
6452;22;68;119,50;106,50;193,80;216
6453;23;113;121,50;95,50;177,10;216
6454;24;14;109,00;106,00;173,50;216
6455;25;184;106,50;107,00;171,80;216
6456;26;81;108,50;101,00;163,60;216
6457;27;107;107,00;99,50;156,70;216
6458;28;155;107,00;99,50;155,70;216
6459;29;2;109,50;95,00;153,60;216
6460;30;204;107,50;92,50;142,00;216
6461;1;167;135,50;142,00;288,70;217
6462;2;231;137,00;133,00;275,20;217
6463;3;196;128,50;138,00;268,90;217
6464;4;136;135,00;131,50;268,40;217
6465;5;197;128,00;136,50;264,80;217
6466;6;154;131,50;132,00;263,50;217
6467;6;135;130,00;133,50;263,50;217
6468;8;11;130,00;133,50;262,50;217
6469;9;108;126,00;136,00;259,80;217
6470;10;68;126,50;135,00;257,90;217
6471;11;113;124,50;137,00;256,90;217
6472;12;123;124,50;135,50;256,70;217
6473;13;127;126,50;127,50;242,90;217
6474;14;5;124,00;127,50;239,40;217
6475;15;91;129,00;123,00;239,30;217
6476;16;24;124,00;124,50;229,50;217
6477;17;162;122,00;126,50;227,50;217
6478;18;165;120,50;125,50;226,50;217
6479;19;120;119,00;125,00;222,90;217
6480;20;88;118,00;122,50;214,60;217
6481;21;226;121,50;118,50;214,20;217
6482;22;93;120,00;119,00;211,90;217
6483;23;39;122,00;116,00;209,10;217
6484;24;133;117,00;119,50;206,90;217
6485;25;224;114,50;121,50;205,50;217
6486;26;17;117,00;117,50;203,30;217
6487;27;155;116,00;117,00;199,60;217
6488;28;241;116,50;110,50;186,30;217
6489;29;76;115,00;110,00;182,70;217
6490;30;72;117,50;102,00;168,30;217
6491;1;196;207,50;192,00;386,40;218
6492;2;5;191,00;202,50;379,70;218
6493;3;231;184,50;204,00;372,20;218
6494;4;113;188,00;196,50;364,90;218
6495;5;120;186,50;195,50;363,40;218
6496;6;108;199,50;180,50;362,00;218
6497;7;167;182,50;196,00;358,20;218
6498;8;136;186,00;190,00;355,20;218
6499;9;123;187,50;188,00;355,10;218
6500;10;43;191,50;179,50;349,20;218
6501;11;68;183,00;186,00;346,30;218
6502;12;197;180,50;186,00;342,80;218
6503;13;24;184,00;182,50;340,80;218
6504;14;162;198,50;166,00;337,40;218
6505;15;135;173,50;186,50;334,00;218
6506;16;39;183,50;175,00;331,20;218
6507;17;118;184,00;171,50;325,60;218
6508;18;226;184,00;168,00;321,90;218
6509;19;109;177,00;174,00;321,20;218
6510;20;88;178,00;174,00;320,40;218
6511;21;127;164,00;186,50;319,10;218
6512;22;91;176,00;171,00;314,40;218
6513;23;154;175,50;167,50;311,60;218
6514;24;81;171,00;169,50;307,10;218
6515;25;31;171,00;169,00;305,50;218
6516;26;80;165,50;174,50;304,00;218
6517;27;206;171,50;165,00;302,30;218
6518;28;106;166,00;162,50;289,70;218
6519;29;227;168,00;156,50;284,40;218
6520;30;204;170,50;154,00;283,90;218
6521;1;196;203,00;0,00;196,10;219
6522;2;136;202,50;0,00;195,00;219
6523;3;231;200,50;0,00;193,60;219
6524;4;11;198,50;0,00;189,70;219
6525;5;72;198,00;0,00;186,10;219
6526;6;5;196,00;0,00;185,20;219
6527;7;120;195,50;0,00;184,60;219
6528;8;167;195,00;0,00;184,50;219
6529;9;31;191,50;0,00;180,30;219
6530;10;214;188,50;0,00;176,70;219
6531;11;123;189,00;0,00;176,30;219
6532;12;135;186,50;0,00;174,80;219
6533;13;206;186,50;0,00;172,80;219
6534;14;113;185,50;0,00;170,10;219
6535;15;133;183,50;0,00;169,70;219
6536;16;29;181,50;0,00;166,80;219
6537;17;68;180,00;0,00;165,50;219
6538;18;185;179,50;0,00;164,40;219
6539;19;106;178,00;0,00;163,10;219
6540;20;197;178,00;0,00;162,10;219
6541;21;30;177,00;0,00;161,40;219
6542;22;91;176,00;0,00;159,70;219
6543;23;80;175,00;0,00;157,50;219
6544;24;43;173,50;0,00;156,70;219
6545;25;202;174,50;0,00;154,90;219
6546;26;173;171,00;0,00;153,20;219
6547;27;154;168,50;0,00;150,70;219
6548;28;108;170,50;0,00;150,10;219
6549;29;127;165,00;0,00;141,00;219
6550;29;224;162,50;0,00;141,00;219
6551;1;167;211,00;219,50;424,60;220
6552;2;136;210,00;209,50;412,40;220
6553;3;120;205,50;212,50;409,60;220
6554;3;5;210,00;208,00;409,60;220
6555;5;196;210,00;200,50;399,10;220
6556;6;231;202,50;204,50;395,40;220
6557;7;108;210,50;196,50;391,40;220
6558;8;214;195,50;206,50;383,90;220
6559;9;118;201,50;195,50;381,40;220
6560;10;197;176,50;216,00;374,00;220
6561;11;113;196,50;197,00;372,20;220
6562;12;91;183,00;205,00;367,10;220
6563;13;11;189,00;194,50;363,20;220
6564;14;135;199,50;182,50;362,40;220
6565;15;24;194,00;189,00;358,60;220
6566;16;123;176,50;205,00;352,30;220
6567;17;116;181,50;198,50;351,00;220
6568;18;133;179,50;193,50;347,10;220
6569;19;162;186,50;187,00;346,70;220
6570;20;88;186,50;188,50;345,50;220
6571;21;154;170,00;199,50;341,90;220
6572;22;80;175,50;191,50;334,40;220
6573;23;173;177,50;186,00;333,20;220
6574;24;43;184,50;176,00;331,10;220
6575;25;109;185,50;171,00;326,30;220
6576;26;39;162,50;195,00;325,50;220
6577;27;68;181,00;180,50;325,30;220
6578;28;72;185,00;172,50;322,50;220
6579;29;76;172,00;174,50;310,30;220
6580;30;226;192,50;132,00;279,40;220
6581;1;183;139,50;139,00;299,80;221
6582;2;14;133,00;141,00;290,70;221
6583;3;135;136,50;136,50;290,40;221
6584;4;226;138,00;135,00;289,40;221
6585;5;91;130,00;140,50;283,40;221
6586;6;224;135,50;136,00;282,70;221
6587;7;114;129,00;141,00;282,50;221
6588;8;43;137,50;129,50;277,60;221
6589;9;88;133,50;134,00;275,50;221
6590;10;108;127,00;138,00;273,50;221
6591;11;113;128,50;136,50;271,50;221
6592;12;5;124,00;140,00;269,20;221
6593;13;197;126,50;135,00;266,70;221
6594;14;109;129,50;130,00;264,60;221
6595;15;162;132,00;128,00;259,50;221
6596;16;47;124,50;133,00;259,00;221
6597;16;68;124,50;133,00;259,00;221
6598;18;24;124,50;133,00;258,00;221
6599;19;196;124,00;132,00;255,30;221
6600;20;154;125,00;130,00;254,50;221
6601;21;65;126,00;126,50;249,00;221
6602;22;173;126,50;125,50;246,60;221
6603;23;118;127,00;123,50;243,90;221
6604;24;214;121,00;129,50;243,40;221
6605;25;93;121,50;127,00;241,30;221
6606;26;72;120,00;127,50;238,50;221
6607;27;220;121,00;114,50;214,90;221
6608;28;185;126,00;110,00;214,80;221
6609;29;119;120,00;116,00;214,30;221
6610;30;120;133,50;95,00;196,80;221
6611;1;196;125,50;141,00;268,90;222
6612;2;154;130,00;134,00;265,40;222
6613;3;136;127,50;134,50;259,80;222
6614;4;167;129,00;132,50;254,40;222
6615;5;120;129,00;130,50;252,80;222
6616;6;114;122,50;133,50;247,00;222
6617;7;135;126,50;128,50;245,20;222
6618;8;133;124,50;131,00;245,10;222
6619;9;3;125,50;128,50;240,90;222
6620;10;45;119,00;135,50;240,30;222
6621;11;123;124,00;128,50;239,70;222
6622;12;5;121,00;131,00;238,30;222
6623;13;24;121,50;130,50;237,30;222
6624;14;14;122,00;130,50;236,70;222
6625;15;226;119,00;132,50;234,90;222
6626;16;234;121,00;129,00;233,20;222
6627;17;183;120,50;129,00;232,30;222
6628;18;231;117,00;133,00;231,70;222
6629;19;213;121,50;129,00;231,60;222
6630;20;214;123,00;126,50;231,30;222
6631;21;150;121,00;128,00;229,40;222
6632;22;175;121,00;127,50;229,00;222
6633;23;106;119,50;127,50;226,30;222
6634;24;75;120,00;126,00;224,50;222
6635;25;115;123,00;121,50;222,30;222
6636;26;93;119,00;123,50;218,70;222
6637;27;9;117,00;124,50;215,40;222
6638;28;241;120,00;122,50;214,70;222
6639;29;148;123,50;117,50;214,00;222
6640;30;56;121,50;116,00;207,70;222
6641;1;5;146,00;129,50;277,10;223
6642;2;167;142,00;126,00;267,60;223
6643;3;24;138,50;127,50;265,00;223
6644;4;196;150,50;127,00;258,20;223
6645;5;14;134,50;126,00;253,10;223
6646;6;114;125,50;133,00;249,50;223
6647;7;214;129,50;128,00;248,70;223
6648;8;136;135,00;122,00;247,80;223
6649;9;234;129,00;128,00;245,80;223
6650;10;226;129,50;127,00;244,90;223
6651;11;43;126,50;129,50;244,50;223
6652;12;150;128,00;127,50;243,60;223
6653;13;93;129,00;124,50;236,50;223
6654;14;120;133,50;118,50;235,80;223
6655;15;9;128,50;122,50;234,50;223
6656;16;133;125,50;123,00;228,00;223
6657;17;148;125,50;121,00;223,40;223
6658;18;224;128,50;115,00;219,00;223
6659;19;68;125,00;117,50;216,20;223
6660;20;231;130,50;112,00;215,20;223
6661;21;154;123,50;117,00;213,10;223
6662;22;135;125,50;113,50;209,90;223
6663;23;33;124,50;114,00;209,00;223
6664;24;72;124,00;114,00;207,60;223
6665;25;153;128,00;108,00;202,00;223
6666;26;65;126,50;110,00;200,90;223
6667;27;197;128,50;106,00;200,30;223
6668;28;75;126,00;104,00;191,70;223
6669;29;106;124,00;96,00;171,20;223
6670;30;108;129,00;87,50;166,40;223
6671;1;5;137,50;133,00;270,40;224
6672;2;196;136,50;132,50;268,20;224
6673;3;154;132,50;125,00;243,50;224
6674;4;114;132,50;126,00;243,30;224
6675;5;183;129,50;128,00;241,50;224
6676;6;88;126,00;127,50;233,80;224
6677;7;167;130,50;122,50;233,40;224
6678;8;24;126,50;125,50;231,10;224
6679;9;231;125,00;127,50;231,00;224
6680;10;214;128,50;123,50;230,60;224
6681;11;113;128,00;123,50;229,70;224
6682;12;136;129,50;121,00;228,40;224
6683;13;108;125,50;124,50;228,00;224
6684;14;29;127,00;123,00;227,50;224
6685;14;123;128,00;122,00;227,50;224
6686;16;3;125,00;124,00;224,70;224
6687;17;135;123,50;125,00;224,30;224
6688;18;93;123,00;124,50;222,50;224
6689;19;133;129,00;118,50;222,00;224
6690;20;162;124,00;124,00;221,90;224
6691;21;226;126,00;122,00;220,40;224
6692;22;150;127,00;119,50;219,20;224
6693;23;224;126,50;118,00;216,60;224
6694;24;43;124,50;120,00;214,60;224
6695;25;14;123,50;120,00;213,80;224
6696;26;234;122,50;119,00;209,70;224
6697;27;139;123,00;118,00;207,30;224
6698;28;153;120,50;118,00;203,80;224
6699;29;120;124,50;115,50;203,50;224
6700;30;91;124,00;108,50;184,50;224
6701;1;196;137,00;130,00;265,60;225
6702;2;5;138,00;129,00;264,60;225
6703;3;114;132,00;128,00;250,50;225
6704;4;135;128,00;131,00;248,70;225
6705;5;88;125,00;131,00;239,80;225
6706;6;183;129,00;126,00;239,00;225
6707;7;113;125,50;130,00;237,90;225
6708;8;154;121,00;123,00;217,70;225
6709;8;72;123,50;120,50;217,70;225
6710;10;197;117,50;126,50;215,70;225
6711;11;14;124,00;118,50;214,00;225
6712;12;231;123,50;120,00;213,80;225
6713;13;3;121,00;121,50;213,50;225
6714;14;24;122,50;120,00;213,00;225
6715;15;108;118,00;123,50;212,70;225
6716;16;29;121,00;121,50;212,50;225
6717;17;214;120,50;121,00;210,20;225
6718;18;91;119,50;121,00;209,90;225
6719;19;28;120,50;121,00;209,70;225
6720;20;234;117,50;123,00;208,40;225
6721;20;133;121,00;119,50;208,40;225
6722;22;43;116,50;122,50;206,20;225
6723;23;136;122,00;117,50;206,10;225
6724;24;224;119,00;117,50;200,70;225
6725;24;226;115,00;121,50;200,70;225
6726;26;175;117,50;116,50;196,20;225
6727;27;167;118,00;119,00;196,10;225
6728;28;184;116,50;116,50;194,40;225
6729;29;148;118,50;114,00;192,00;225
6730;30;75;115,50;115,50;190,80;225
6731;1;5;141,00;0,00;144,80;226
6732;2;183;138,00;0,00;140,40;226
6733;3;88;134,50;0,00;132,60;226
6734;4;114;133,00;0,00;130,90;226
6735;5;226;132,50;0,00;128,50;226
6736;6;196;130,00;0,00;126,00;226
6737;6;154;130,00;0,00;126,00;226
6738;8;136;129,00;0,00;122,70;226
6739;9;113;127,50;0,00;119,00;226
6740;10;3;127,00;0,00;117,60;226
6741;11;214;125,50;0,00;115,90;226
6742;12;135;124,50;0,00;114,10;226
6743;13;24;124,00;0,00;112,20;226
6744;14;123;123,00;0,00;111,90;226
6745;15;91;120,00;0,00;105,00;226
6746;16;14;122,00;0,00;104,10;226
6747;17;29;118,00;0,00;100,90;226
6748;18;231;119,00;0,00;100,70;226
6749;19;150;117,00;0,00;98,10;226
6750;20;93;115,50;0,00;96,40;226
6751;21;197;116,00;0,00;96,30;226
6752;22;120;115,00;0,00;95,00;226
6753;23;43;115,00;0,00;94,50;226
6754;24;167;115,50;0,00;94,40;226
6755;25;162;114,50;0,00;93,60;226
6756;25;224;114,50;0,00;93,60;226
6757;27;220;114,00;0,00;92,70;226
6758;27;175;114,00;0,00;92,70;226
6759;27;81;114,00;0,00;92,70;226
6760;30;72;114,50;0,00;92,60;226
6761;1;114;125,00;134,00;265,20;227
6762;2;3;116,50;137,00;253,30;227
6763;3;154;124,50;126,50;250,30;227
6764;4;135;124,00;124,00;245,40;227
6765;5;5;119,50;125,00;236,60;227
6766;6;155;116,00;127,00;232,90;227
6767;7;31;121,50;121,50;230,90;227
6768;8;136;117,50;124,00;229,70;227
6769;9;196;118,00;123,00;228,80;227
6770;10;43;120,00;120,00;227,50;227
6771;10;113;121,50;121,00;227,50;227
6772;12;14;118,50;122,00;226,90;227
6773;13;108;115,50;123,00;221,30;227
6774;14;88;115,50;120,50;218,30;227
6775;15;75;113,00;116,00;204,20;227
6776;16;120;115,00;113,50;203,30;227
6777;17;167;111,00;117,50;202,80;227
6778;18;148;115,00;114,00;202,70;227
6779;19;133;112,00;115,00;201,60;227
6780;20;139;110,50;114,00;197,10;227
6781;21;29;115,00;110,00;194,50;227
6782;22;223;108,50;115,00;192,80;227
6783;23;197;115,50;108,00;190,80;227
6784;24;91;111,00;112,50;190,30;227
6785;25;109;113,50;105,50;186,20;227
6786;26;93;106,00;113,50;184,10;227
6787;27;28;108,00;110,50;182,80;227
6788;28;123;103,00;113,50;179,20;227
6789;29;110;113,50;101,00;176,10;227
6790;30;68;113,00;99,00;164,60;227
6791;1;196;136,50;137,50;277,70;228
6792;2;135;135,00;135,00;272,50;228
6793;3;5;132,00;143,50;272,40;228
6794;4;114;136,00;137,00;271,90;228
6795;5;91;136,00;134,00;269,50;228
6796;6;3;129,50;137,00;259,20;228
6797;7;43;129,00;136,00;259,00;228
6798;8;183;131,00;134,50;258,40;228
6799;9;154;130,00;132,50;255,00;228
6800;10;223;130,00;133,00;254,40;228
6801;11;136;128,50;132,00;249,40;228
6802;12;113;129,00;132,50;248,70;228
6803;13;108;127,00;133,00;247,00;228
6804;14;93;128,50;129,50;246,40;228
6805;15;167;128,00;131,00;244,20;228
6806;16;14;128,00;131,50;243,60;228
6807;17;162;126,50;133,00;242,10;228
6808;18;24;126,50;129,50;238,30;228
6809;19;231;126,50;130,50;237,10;228
6810;20;234;128,00;127,50;235,90;228
6811;21;31;125,50;129,00;235,10;228
6812;22;155;129,00;126,50;234,90;228
6813;23;214;129,50;125,00;234,10;228
6814;24;88;126,50;126,50;232,90;228
6815;25;197;124,50;128,50;232,40;228
6816;26;29;128,50;125,00;231,80;228
6817;27;75;125,50;125,50;228,30;228
6818;28;175;124,00;126,50;226,40;228
6819;29;120;122,00;128,00;225,00;228
6820;30;133;121,50;123,00;216,60;228
6821;1;196;130,00;122,00;251,10;229
6822;2;5;128,50;117,50;237,80;229
6823;3;3;128,00;117,50;237,40;229
6824;4;114;126,00;118,50;235,10;229
6825;5;91;126,50;117,00;234,30;229
6826;6;135;122,00;119,00;232,80;229
6827;7;136;123,50;118,00;231,70;229
6828;8;14;122,50;118,50;228,80;229
6829;9;108;122,00;117,00;225,20;229
6830;10;86;121,00;118,00;223,70;229
6831;11;183;119,00;118,50;222,00;229
6832;12;226;121,00;115,50;220,20;229
6833;13;88;117,50;119,00;218,70;229
6834;14;154;117,50;117,00;217,10;229
6835;15;120;118,50;116,50;215,50;229
6836;16;231;120,50;116,50;214,60;229
6837;17;69;120,00;116,00;214,30;229
6838;18;113;127,50;106,50;213,70;229
6839;19;214;116,50;118,50;213,50;229
6840;20;133;116,00;116,00;211,60;229
6841;21;24;117,50;115,00;211,00;229
6842;22;43;117,50;113,00;207,40;229
6843;23;106;123,50;107,50;206,80;229
6844;24;167;121,00;110,50;206,20;229
6845;25;116;115,50;114,50;205,00;229
6846;26;47;116,50;111,50;198,90;229
6847;27;220;116,00;110,00;195,80;229
6848;28;223;113,50;108,00;186,70;229
6849;29;107;114,50;105,50;185,50;229
6850;30;52;114,50;105,00;183,10;229
6851;1;154;133,00;136,00;264,70;230
6852;2;3;134,00;133,50;264,00;230
6853;3;5;136,00;131,50;261,50;230
6854;4;135;130,50;135,00;260,90;230
6855;5;114;129,00;133,50;255,00;230
6856;6;196;128,50;134,00;253,50;230
6857;7;231;130,00;131,50;250,20;230
6858;8;113;128,50;131,00;245,10;230
6859;9;14;127,00;128,50;236,90;230
6860;10;91;126,50;126,50;233,40;230
6861;11;167;127,00;125,50;231,50;230
6862;12;162;125,00;127,50;230,00;230
6863;13;226;120,00;131,00;227,30;230
6864;14;183;133,00;127,50;226,90;230
6865;15;86;124,00;124,50;224,80;230
6866;16;106;124,00;124,50;224,30;230
6867;17;24;124,00;125,50;223,10;230
6868;18;136;123,00;124,00;222,10;230
6869;19;108;121,50;125,50;221,10;230
6870;20;120;123,50;124,00;221,00;230
6871;21;197;122,50;123,50;218,80;230
6872;22;223;121,50;123,00;215,60;230
6873;23;31;121,50;124,50;215,30;230
6874;24;28;122,00;122,00;214,20;230
6875;25;81;118,50;124,50;212,40;230
6876;26;88;119,00;123,50;211,50;230
6877;27;72;122,00;120,50;211,00;230
6878;28;155;122,00;119,50;208,70;230
6879;29;75;119,50;122,00;206,70;230
6880;30;148;120,00;120,50;205,40;230
6881;1;120;195,00;200,00;382,50;231
6882;2;5;195,00;200,00;382,00;231
6883;3;113;192,00;201,50;379,20;231
6884;4;61;193,00;196,00;374,30;231
6885;5;196;192,50;193,00;372,10;231
6886;6;114;188,50;190,00;359,20;231
6887;7;136;187,50;190,50;357,60;231
6888;8;135;185,50;189,50;357,00;231
6889;9;3;186,50;185,00;349,30;231
6890;10;43;182,00;186,00;344,60;231
6891;11;183;183,00;184,50;343,50;231
6892;12;154;183,50;180,50;340,30;231
6893;13;185;180,50;180,00;332,60;231
6894;14;226;182,50;177,00;331,40;231
6895;15;223;174,50;180,50;326,50;231
6896;16;24;175,00;179,50;325,40;231
6897;17;68;175,00;177,00;322,40;231
6898;18;162;175,50;173,50;316,30;231
6899;19;109;175,00;167,00;308,90;231
6900;20;72;173,50;168,00;307,80;231
6901;21;14;168,50;173,50;307,40;231
6902;22;153;168,50;172,50;306,70;231
6903;23;148;170,50;164,50;299,00;231
6904;24;116;170,00;162,00;295,90;231
6905;25;155;170,50;164,50;295,50;231
6906;26;29;167,00;164,00;294,70;231
6907;27;31;164,00;165,50;292,90;231
6908;28;150;165,00;160,00;287,50;231
6909;29;201;163,00;160,00;283,60;231
6910;30;234;165,00;156,50;281,80;231
6911;1;196;203,50;205,00;401,70;232
6912;2;120;198,50;204,50;392,60;232
6913;3;167;199,50;200,50;388,00;232
6914;4;113;199,50;200,00;386,40;232
6915;5;5;196,00;195,00;376,70;232
6916;6;135;192,50;192,00;371,90;232
6917;7;61;186,50;193,00;359,90;232
6918;8;136;188,50;190,00;359,20;232
6919;9;43;195,00;180,00;354,00;232
6920;10;114;183,50;186,50;346,00;232
6921;11;226;184,50;185,00;345,90;232
6922;12;3;181,50;184,50;341,70;232
6923;13;91;175,00;190,50;339,60;232
6924;14;153;181,00;181,00;334,90;232
6925;15;154;175,00;185,00;334,50;232
6926;16;201;176,00;181,00;327,90;232
6927;17;223;176,50;178,00;322,90;232
6928;18;155;178,00;174,50;321,00;232
6929;19;68;172,50;176,50;318,80;232
6930;20;14;171,00;180,00;318,20;232
6931;21;162;171,50;179,00;318,10;232
6932;22;24;176,00;173,00;312,80;232
6933;23;183;185,50;159,00;309,40;232
6934;24;72;169,50;171,50;307,70;232
6935;25;185;173,50;166,50;305,00;232
6936;26;65;172,00;160,50;295,50;232
6937;27;150;175,50;154,50;293,00;232
6938;28;234;168,00;161,00;291,30;232
6939;29;81;167,50;155,50;283,60;232
6940;30;9;170,00;148,00;276,60;232
6941;1;154;131,50;131,00;271,50;233
6942;2;234;126,00;136,50;267,50;233
6943;3;88;133,00;128,00;266,30;233
6944;4;223;123,50;135,50;264,20;233
6945;5;5;128,50;127,00;258,40;233
6946;6;108;135,50;112,50;242,90;233
6947;7;224;124,00;118,00;229,10;233
6948;8;113;118,50;123,50;227,60;233
6949;9;242;120,00;118,50;221,30;233
6950;10;210;112,00;119,00;205,80;233
6951;11;61;110,50;119,50;205,50;233
6952;12;241;119,00;109,50;202,30;233
6953;13;185;127,00;102,00;202,20;233
6954;14;158;116,50;108,00;191,10;233
6955;15;220;111,50;112,00;190,80;233
6956;16;75;128,50;93,50;190,60;233
6957;17;213;116,50;106,50;188,40;233
6958;18;162;108,50;112,50;184,30;233
6959;19;118;118,00;101,00;183,70;233
6960;20;190;120,00;99,00;182,20;233
6961;21;173;112,50;102,00;173,10;233
6962;21;191;115,50;99,00;173,10;233
6963;23;86;110,00;104,50;170,60;233
6964;24;235;111,00;102,00;169,40;233
6965;25;87;111,00;100,00;164,30;233
6966;26;239;109,00;99,50;161,30;233
6967;27;9;111,00;95,50;157,20;233
6968;28;240;112,50;92,00;155,10;233
6969;29;165;110,00;95,00;155,00;233
6970;30;81;110,00;92,00;148,10;233
6971;1;5;139,50;135,00;293,10;234
6972;2;108;131,00;123,00;255,70;234
6973;3;113;136,00;119,50;255,40;234
6974;4;61;127,50;115,00;231,00;234
6975;5;234;126,50;116,00;230,50;234
6976;6;88;118,50;120,50;222,20;234
6977;7;162;124,50;114,50;220,20;234
6978;8;223;124,00;112,50;218,20;234
6979;9;242;123,00;114,00;218,10;234
6980;10;220;117,00;119,00;216,80;234
6981;11;93;112,00;123,50;216,40;234
6982;12;53;124,00;111,00;215,50;234
6983;13;185;124,50;111,00;215,40;234
6984;14;86;118,00;114,00;207,60;234
6985;15;241;112,50;118,00;205,40;234
6986;16;210;112,50;118,00;204,90;234
6987;17;224;123,50;106,00;203,60;234
6988;17;173;114,00;115,50;203,60;234
6989;19;11;112,00;116,00;199,40;234
6990;20;158;117,50;109,00;196,20;234
6991;21;202;113,50;112,00;195,40;234
6992;22;213;114,00;112,50;195,20;234
6993;23;75;118,00;103,50;187,70;234
6994;24;9;109,50;110,00;183,60;234
6995;25;190;109,00;109,00;178,40;234
6996;26;115;108,50;108,50;177,60;234
6997;26;240;109,00;108,00;177,60;234
6998;28;144;110,00;105,50;173,90;234
6999;29;32;110,00;92,50;149,00;234
7000;1;196;138,00;133,00;289,80;235
7001;2;5;136,00;131,00;278,10;235
7002;3;154;130,50;128,50;266,20;235
7003;4;135;132,50;126,00;265,80;235
7004;5;136;128,00;130,00;263,40;235
7005;6;242;126,50;126,00;251,00;235
7006;7;3;128,50;123,50;249,60;235
7007;8;183;124,00;126,50;248,90;235
7008;9;226;120,50;128,50;245,20;235
7009;10;234;122,50;126,00;244,80;235
7010;11;93;123,50;123,50;243,10;235
7011;12;123;124,50;122,00;238,20;235
7012;13;114;126,00;119,50;237,90;235
7013;14;175;118,50;126,50;235,50;235
7014;15;31;119,00;125,50;234,60;235
7015;16;223;119,00;124,50;233,80;235
7016;17;43;120,00;122,50;232,50;235
7017;18;68;121,00;120,50;230,20;235
7018;19;86;125,50;117,00;229,50;235
7019;20;120;121,00;118,50;225,10;235
7020;21;24;117,00;122,00;224,70;235
7021;21;29;122,50;116,50;224,70;235
7022;23;109;117,00;121,50;223,80;235
7023;24;148;119,00;119,00;221,40;235
7024;25;185;120,00;117,00;219,60;235
7025;26;53;116,50;120,00;219,20;235
7026;27;214;117,50;119,00;218,70;235
7027;28;76;116,00;115,50;209,20;235
7028;29;81;116,50;115,00;208,20;235
